"id","owner","name","count(user_id)","commits last month","pull reqs last month","changesLastMonth","age_in_days","language","commits all","pull reqs all","totalChanges"
1518624,"neopoly","rubyfox-sfsobject",10,0,0,0,489,"Ruby",44,1,45
1519480,"dimagi","email-reports",17,0,0,0,973,"Python",53,3,56
1519954,"Hobo","hobo_paperclip",11,0,0,0,515,"Ruby",12,0,12
1520396,"idega","com.idega.block.calendar",10,0,0,0,1688,"Java",194,0,194
1520616,"idega","com.idega.block.entity",10,0,0,0,1712,"Java",288,0,288
1520748,"UnitecSPS","Programacion2_2_4_2012",14,0,0,0,509,"Java",28,0,28
1520779,"idega","com.idega.block.image",10,0,0,0,1712,"Java",235,0,235
1521226,"idega","com.idega.block.login",11,8,0,8,1712,"Java",332,0,332
1521834,"collective","collective.contextimage",310,0,0,0,1009,"Python",44,0,44
1522982,"IDE4edu","navPlugin",10,6,0,6,615,"Java",54,0,54
1524026,"idega","com.idega.manager",10,0,0,0,1712,"Java",187,0,187
1524683,"collective","Products.CMFBibliographyAT",310,0,0,0,490,"Python",272,0,272
1524855,"mulesoft","odata-connector",79,0,0,0,588,"Java",46,0,46
1525185,"RusticiSoftware","SCORMCloud_JavaDemoApp",14,0,1,1,1111,"Java",6,1,7
1525342,"jenkinsci","launchd-slave-installer-module",299,0,0,0,510,"Java",22,0,22
1528579,"cgdolan","21M359Fall2012",13,0,0,0,471,"Python",20,1,21
1530161,"globocom","stewie",75,0,0,0,686,"Python",65,0,65
1531200,"Sojo-Studios","sojo-det",12,0,0,0,665,"Java",5,0,5
1533497,"mulesoft","google-connectors-suite",85,21,1,22,482,"Java",291,3,294
1536439,"walkscore","City-Go-Round",10,0,0,0,1575,"Python",311,0,311
1536748,"Hector21","MyHostel",11,0,0,0,604,"Java",46,0,46
1536910,"Catrobat","ScratchToCatrobat",96,0,0,0,654,"Python",15,1,16
1538137,"concord-consortium","energy2d",10,0,0,0,997,"Java",289,0,289
1539088,"powertac","windfarm-genco",12,0,0,0,658,"Java",19,0,19
1543354,"everydayhero","omniauth-passport",15,0,0,0,639,"Ruby",34,5,39
1543723,"derivatives","MyGithub",12,0,0,0,462,"Java",3,0,3
1545090,"Friendster","quark-java",30,0,0,0,750,"Java",114,1,115
1545158,"4teamwork","ftw.mopage",14,0,0,0,751,"Python",51,0,51
1545591,"opf","openproject",18,1657,204,1861,463,"Ruby",11723,992,12715
1545878,"dbarring","bidmc-initech",13,0,0,0,463,"Ruby",4,0,4
1547189,"lyonrb","oauned",21,0,0,0,1162,"Ruby",61,0,61
1550050,"opencredo","opencredo-esper",10,0,0,0,1540,"Java",90,0,90
1550403,"gentoo","tboxanalysis",38,0,0,0,629,"Ruby",38,1,39
1553540,"Stackato-Apps","hellodjango",15,0,0,0,688,"Python",2,0,2
1554292,"manybots","manybots-instagram",11,0,0,0,690,"Ruby",4,0,4
1554421,"OMGPOP","EngineeringChallenges",17,0,0,0,910,"Ruby",17,0,17
1558281,"mulesoft","mule-module-validation",80,0,0,0,743,"Java",6,0,6
1561176,"jkelabora","rhok-plan-generator",13,42,0,42,460,"Ruby",306,9,315
1562776,"sbhackerspace","sbhx-snippets",29,2,0,2,1158,"Ruby",251,0,251
1565122,"perfidia","pydocgen",10,0,0,0,737,"Python",136,0,136
1570824,"FishingCactus","chef-socorro",10,0,0,0,615,"Ruby",35,0,35
1572949,"imagej","ij1-tests",18,7,0,7,717,"Java",59,0,59
1574632,"mportela","nv3_deps",12,0,0,0,665,"Python",23,0,23
1576622,"academia-edu","liszt",15,0,0,0,896,"Ruby",36,1,37
1579351,"fightforthefuture","iVoted2012",21,0,0,0,506,"Ruby",124,0,124
1584289,"eaudeweb","naaya.content.bfile",13,2,0,2,779,"Python",118,0,118
1585080,"jcu-eresearch","JCU-Collaborative-Research-Portal",13,0,0,0,611,"Ruby",154,0,154
1587108,"jenkinsci","dependency-queue-plugin",301,0,0,0,657,"Java",12,0,12
1589076,"wistia","myna_bird",13,3,1,4,1232,"Ruby",48,1,49
1590072,"jenkinsci","serenity-plugin",301,0,0,0,1179,"Java",156,0,156
1590249,"mozilla-services","stokenserver",11,0,0,0,735,"Python",41,0,41
1591824,"rs-services","propane-overrides",23,0,0,0,603,"Ruby",4,0,4
1592080,"jubatus","jubatus-tutorial-python",14,0,0,0,850,"Python",11,1,12
1592149,"threerings","vilya",16,0,0,0,1065,"Java",312,0,312
1593882,"jcu-eresearch","tdh.metadata",11,0,0,0,647,"Python",207,0,207
1594756,"sonatype","nexus-request-interceptor-plugin",28,0,0,0,1017,"Java",27,0,27
1594914,"hhru","testduplicates",45,0,0,0,1521,"Python",30,0,30
1597616,"develonlab","auth-deploy",12,0,0,0,777,"Ruby",35,0,35
1598460,"CogWorks","SpaceFortress",12,0,0,0,756,"Python",326,0,326
1598597,"CogWorks","SaccadeTask",12,0,0,0,756,"Python",84,0,84
1605007,"pculture","unisubs-testing",12,0,0,0,1356,"Python",301,0,301
1607392,"codecentric","jira-jenkins-plugin",53,0,0,0,764,"Java",61,0,61
1607462,"cdsi","grima",14,0,0,0,1308,"Python",303,0,303
1608927,"Obeo","fr.obeo.sonar.plugin.regexfilefilter",10,0,0,0,594,"Java",6,0,6
1611658,"mozilla","MakeAPI",26,34,13,47,469,"Python",264,196,460
1614332,"operasoftware","AndroidNotes",20,0,0,0,1232,"Java",8,0,8
1620801,"devst","devst_awaji_judgeman",26,0,0,0,724,"Java",42,0,42
1622115,"zencoder","multi_http",11,0,0,0,805,"Ruby",5,0,5
1626517,"skroutz","oauth2-rails-demo",16,0,0,0,689,"Ruby",29,0,29
1628932,"hispindia","jas",15,0,0,0,868,"Java",37,0,37
1629224,"bu-ist","django-bu-cas",14,0,0,0,730,"Python",25,0,25
1629727,"manilla","sslackey",15,0,0,0,597,"Ruby",9,1,10
1630826,"Stackato-Apps","sinatra-rabbitmq",15,0,0,0,689,"Ruby",3,0,3
1631869,"groupme","groupme-android-sdk",22,0,0,0,1021,"Java",17,0,17
1633653,"pulseenergy","airbrake4j",26,0,0,0,1108,"Java",46,0,46
1635887,"ella","ella-series",11,0,0,0,780,"Python",5,0,5
1637730,"Raizlabs","RZGithubUtils",18,0,0,0,590,"Python",2,0,2
1639388,"Bigpoint","icinga",50,175,10,185,525,"Ruby",668,105,773
1654917,"collective","collective.cdn.multiplehostnames",323,0,0,0,819,"Python",15,0,15
1666668,"plone","plone.registry",235,0,0,0,897,"Python",64,2,66
1667403,"londonhackspace","net-o-meter",11,0,0,0,501,"Python",63,0,63
1667881,"rapidftr","RapidFTR---Android",23,0,0,0,1430,"Java",181,116,297
1678924,"ecologylab","ecologylabSemanticService",12,0,0,0,510,"Java",66,0,66
1686129,"plataformatec","faraday-http-cache",28,23,2,25,758,"Ruby",217,17,234
1711636,"dianping","cat",14,12,11,23,456,"Java",919,213,1132
1722714,"intensol-limited","socnetapi",11,0,0,0,1029,"Ruby",141,1,142
1756850,"Alfresco","alfresco-android-app",31,16,15,31,570,"Java",259,183,442
1765844,"blaulabs","office_styles",24,0,0,0,1170,"Ruby",8,0,8
1765860,"blaulabs","thirtythirty",24,0,0,0,1127,"Ruby",36,0,36
1765979,"blaulabs","snippr",25,4,0,4,1406,"Ruby",177,0,177
1767340,"blaulabs","kraut",24,0,0,0,1242,"Ruby",77,0,77
1791841,"Z-app","zmote-server",19,0,0,0,492,"Ruby",109,0,109
1802399,"delivero","secret_sauce",55,0,0,0,480,"Python",3,0,3
1802888,"issuu","issuu",27,0,0,0,1157,"Ruby",60,1,61
1802931,"issuu","wordy",27,0,0,0,694,"Ruby",38,0,38
1803672,"mulesoft","mule",39,508,170,678,454,"Java",14975,432,15407
1834059,"xing","classy_field_errors",19,0,0,0,1591,"Ruby",1,0,1
1835805,"devst","devst_awaji_wildboar",26,0,0,0,707,"Java",1,0,1
1836297,"nuxeo","nuxeo-ide",22,2,0,2,504,"Java",361,3,364
1836873,"swcarpentry","website",79,0,0,0,453,"Python",544,451,995
1845691,"csci598b","SplashScreen",15,0,0,0,503,"Java",66,0,66
1855535,"IntersectAustralia","dc18a",25,0,0,0,583,"Ruby",223,1,224
1863670,"jsr107","jsr107tck",12,0,0,0,1022,"Java",514,10,524
1871929,"lizardsystem","threedilib",16,3,0,3,499,"Python",76,0,76
1876064,"4teamwork","collective.hashtags",14,0,0,0,868,"Python",18,0,18
1877241,"lovelysystems","lovely.testlayers",12,0,0,0,828,"Python",91,8,99
1877287,"RedTurtle","collective.contactauthor",11,0,0,0,484,"Python",14,0,14
1878146,"4teamwork","collective.pfg.sqladapter",14,0,0,0,749,"Python",20,0,20
1880420,"saasbook","course-tools",18,0,0,0,524,"Ruby",1,0,1
1880515,"4teamwork","ftw.contentmenu",14,3,1,4,827,"Python",136,4,140
1880551,"4teamwork","ftw.contenttemplates",14,6,1,7,491,"Python",41,4,45
1880579,"4teamwork","ftw.dashboard.portlets.favourites",14,0,0,0,825,"Python",86,7,93
1880642,"4teamwork","ftw.bridge.proxy",14,0,0,0,710,"Python",69,0,69
1881383,"4teamwork","ftw.dictstorage",14,0,0,0,828,"Python",61,1,62
1881396,"4teamwork","ftw.globalstatusmessage",14,0,0,0,654,"Python",53,4,57
1881412,"4teamwork","ftw.publisher.core",14,14,2,16,1081,"Python",188,12,200
1881485,"4teamwork","ftw.recipe.deployment",14,3,0,3,724,"Python",31,0,31
1882038,"xwiki-contrib","xwiki-platform-cloud",17,0,0,0,721,"Java",28,0,28
1882217,"Zojax","zojax.gdata",15,0,0,0,479,"Python",3,0,3
1883284,"volunteermatch","interview-exercises",12,0,0,0,1116,"Java",59,0,59
1887539,"Webtrends","Streams-OAuth-Libraries",17,0,0,0,553,"Java",8,3,11
1890864,"concord-consortium","sensor-applets",10,0,0,0,1270,"Java",101,0,101
1893371,"sonatype","nexus-unpack-plugin",30,0,0,0,567,"Java",170,2,172
1893373,"E2OpenPlugins","e2openplugin-MeteoViewer",22,1,0,1,608,"Python",19,2,21
1894050,"BroadleafCommerce","CatalogMetaData",12,0,0,0,479,"Java",47,1,48
1894465,"collective","zodb-strip_versions",320,0,0,0,479,"Python",4,0,4
1894566,"carezone","cocoapods-stub",12,0,0,0,559,"Ruby",5,0,5
1894598,"collective","collective.xmpp.buildout",320,0,0,0,512,"Python",21,2,23
1895456,"MadeInHaus","haus-start",13,0,0,0,479,"Python",44,0,44
1899707,"hybridgroup","gitnesse-example-sinatra",24,0,0,0,479,"Ruby",9,0,9
1900170,"tripleo","horizon",11,0,0,0,500,"Python",14,0,14
1908065,"prog694","beta2013",21,0,0,0,514,"Java",15,0,15
1909963,"substantial","cookbook-phantomjs",33,0,0,0,701,"Ruby",14,0,14
1912872,"aws","aws-cli",22,97,41,138,471,"Python",588,258,846
1914498,"cucumber","cucumber-tck",16,1,1,2,1009,"Ruby",55,4,59
1916141,"tasawr","pixy-android",11,0,0,0,478,"Java",8,0,8
1916681,"lizardsystem","lizard-raster",16,0,0,0,506,"Python",15,0,15
1917781,"redu","redu-java-applets.heroku.com",14,0,0,0,570,"Ruby",18,0,18
1918272,"4teamwork","ftw.testing",14,8,0,8,821,"Python",130,6,136
1918362,"4teamwork","ftw.tagging",14,7,1,8,827,"Python",99,3,102
1919260,"mysociety","django-jumpstart",22,0,0,0,889,"Python",60,1,61
1920074,"helloworldopen","hwo-bot-team-103",25,0,0,0,542,"Python",57,0,57
1920086,"helloworldopen","hwo-bot-team-101",25,0,0,0,542,"Ruby",17,0,17
1920089,"helloworldopen","hwo-bot-team-10",22,0,0,0,542,"Python",4,0,4
1920100,"helloworldopen","hwo-bot-team-11",23,0,0,0,542,"Ruby",16,0,16
1920108,"helloworldopen","hwo-bot-team-109",23,0,0,0,542,"Java",31,0,31
1920111,"helloworldopen","hwo-bot-team-106",25,0,0,0,542,"Python",115,0,115
1920113,"helloworldopen","hwo-bot-team-117",24,0,0,0,542,"Python",7,0,7
1920125,"helloworldopen","hwo-bot-team-116",23,0,0,0,542,"Java",11,0,11
1920127,"helloworldopen","hwo-bot-team-115",24,0,0,0,542,"Ruby",13,0,13
1920138,"helloworldopen","hwo-bot-team-123",25,0,0,0,542,"Ruby",6,0,6
1920140,"helloworldopen","hwo-bot-team-125",24,0,0,0,542,"Python",67,0,67
1920142,"helloworldopen","hwo-bot-team-128",23,0,0,0,542,"Ruby",5,0,5
1920166,"helloworldopen","hwo-bot-team-134",23,0,0,0,542,"Ruby",4,0,4
1920179,"helloworldopen","hwo-bot-team-130",25,0,0,0,542,"Ruby",2,0,2
1920183,"helloworldopen","hwo-bot-team-13",25,0,0,0,542,"Ruby",88,0,88
1920186,"helloworldopen","hwo-bot-team-138",23,0,0,0,542,"Ruby",3,0,3
1920202,"helloworldopen","hwo-bot-team-143",23,0,0,0,542,"Python",32,0,32
1920211,"helloworldopen","hwo-bot-team-139",23,0,0,0,542,"Python",10,0,10
1920215,"helloworldopen","hwo-bot-team-153",25,0,0,0,542,"Java",129,0,129
1920217,"helloworldopen","hwo-bot-team-147",24,0,0,0,542,"Python",20,0,20
1920225,"helloworldopen","hwo-bot-team-155",23,0,0,0,542,"Python",3,0,3
1920231,"helloworldopen","hwo-bot-team-154",24,0,0,0,542,"Python",230,0,230
1920232,"helloworldopen","hwo-bot-team-157",24,0,0,0,542,"Python",3,0,3
1920241,"helloworldopen","hwo-bot-team-158",24,0,0,0,542,"Ruby",5,0,5
1920243,"helloworldopen","hwo-bot-team-159",23,0,0,0,542,"Python",10,0,10
1920250,"helloworldopen","hwo-bot-team-162",24,0,0,0,542,"Python",36,0,36
1920253,"helloworldopen","hwo-bot-team-16",25,0,0,0,542,"Java",57,0,57
1920257,"helloworldopen","hwo-bot-team-164",23,0,0,0,542,"Ruby",3,0,3
1920275,"helloworldopen","hwo-bot-team-165",25,0,0,0,542,"Python",41,0,41
1920279,"helloworldopen","hwo-bot-team-169",23,0,0,0,542,"Ruby",8,0,8
1920282,"helloworldopen","hwo-bot-team-168",23,0,0,0,542,"Ruby",17,0,17
1920290,"helloworldopen","hwo-bot-team-177",25,0,0,0,542,"Python",11,0,11
1920304,"helloworldopen","hwo-bot-team-181",23,0,0,0,542,"Java",12,0,12
1920315,"helloworldopen","hwo-bot-team-185",23,0,0,0,542,"Python",7,0,7
1920317,"helloworldopen","hwo-bot-team-186",25,0,0,0,542,"Python",75,0,75
1920363,"helloworldopen","hwo-bot-team-190",24,0,0,0,542,"Python",4,0,4
1920365,"helloworldopen","hwo-bot-team-189",23,0,0,0,542,"Python",9,0,9
1920371,"helloworldopen","hwo-bot-team-193",23,0,0,0,542,"Ruby",24,0,24
1920379,"helloworldopen","hwo-bot-team-197",24,0,0,0,535,"Python",7,0,7
1920383,"helloworldopen","hwo-bot-team-2",24,0,0,0,542,"Java",133,0,133
1920385,"helloworldopen","hwo-bot-team-20",25,0,0,0,542,"Python",72,0,72
1920390,"helloworldopen","hwo-bot-team-21",25,0,0,0,542,"Ruby",55,0,55
1920394,"helloworldopen","hwo-bot-team-22",23,0,0,0,542,"Ruby",13,0,13
1920422,"helloworldopen","hwo-bot-team-25",25,0,0,0,542,"Python",46,0,46
1920448,"helloworldopen","hwo-bot-team-30",23,0,0,0,542,"Python",1,0,1
1920462,"helloworldopen","hwo-bot-team-32",23,0,0,0,542,"Java",61,0,61
1920469,"helloworldopen","hwo-bot-team-36",25,0,0,0,542,"Ruby",30,0,30
1920470,"helloworldopen","hwo-bot-team-37",23,0,0,0,542,"Python",6,0,6
1920472,"helloworldopen","hwo-bot-team-4",24,0,0,0,542,"Ruby",53,0,53
1920473,"helloworldopen","hwo-bot-team-39",25,0,0,0,542,"Java",46,0,46
1920487,"helloworldopen","hwo-bot-team-43",25,0,0,0,542,"Java",49,0,49
1920499,"helloworldopen","hwo-bot-team-44",24,0,0,0,542,"Ruby",51,0,51
1920505,"helloworldopen","hwo-bot-team-50",23,0,0,0,542,"Python",59,0,59
1920537,"helloworldopen","hwo-bot-team-62",25,0,0,0,542,"Ruby",301,0,301
1920552,"helloworldopen","hwo-bot-team-64",23,0,0,0,542,"Ruby",62,0,62
1920554,"helloworldopen","hwo-bot-team-73",24,0,0,0,542,"Ruby",1,0,1
1920565,"helloworldopen","hwo-bot-team-70",23,0,0,0,542,"Ruby",12,0,12
1920567,"helloworldopen","hwo-bot-team-76",25,0,0,0,542,"Ruby",66,0,66
1920570,"helloworldopen","hwo-bot-team-78",23,0,0,0,542,"Ruby",58,0,58
1920576,"helloworldopen","hwo-bot-team-77",24,0,0,0,542,"Ruby",21,0,21
1920593,"helloworldopen","hwo-bot-team-85",24,0,0,0,542,"Ruby",72,0,72
1920595,"helloworldopen","hwo-bot-team-83",23,0,0,0,542,"Java",2,0,2
1920599,"helloworldopen","hwo-bot-team-86",24,0,0,0,542,"Python",34,0,34
1920602,"helloworldopen","hwo-bot-team-88",25,0,0,0,542,"Python",167,0,167
1920610,"helloworldopen","hwo-bot-team-92",25,0,0,0,542,"Ruby",25,0,25
1920613,"helloworldopen","hwo-bot-team-94",24,0,0,0,542,"Python",16,0,16
1920617,"helloworldopen","hwo-bot-team-93",24,0,0,0,542,"Python",51,0,51
1920623,"helloworldopen","hwo-bot-team-99",23,0,0,0,542,"Python",122,0,122
1920625,"helloworldopen","hwo-bot-team-98",23,0,0,0,542,"Ruby",5,0,5
1920627,"helloworldopen","hwo-bot-team-97",24,0,0,0,542,"Ruby",35,0,35
1920628,"helloworldopen","hwo-bot-team-96",24,0,0,0,542,"Ruby",55,0,55
1920848,"helloworldopen","hwo-bot-team-187",24,0,0,0,542,"Java",180,0,180
1922523,"balanced","balanced-docs",14,98,10,108,448,"Python",563,142,705
1924917,"gfm","body_media",14,0,0,0,483,"Ruby",6,0,6
1925729,"litl","CI-Comment",31,0,0,0,492,"Ruby",6,0,6
1926419,"iPlantCollaborativeOpenSource","broadcasters",14,2,0,2,1081,"Java",32,0,32
1927726,"idega","is.idega.idegaweb.egov.course",10,60,0,60,1688,"Java",386,0,386
1927730,"stackmob","kontrol-io-stackmob",20,0,0,0,478,"Java",6,0,6
1927873,"csci598b","bettycrocker",15,0,0,0,488,"Java",6,0,6
1928275,"Team-2502","Robocode-Bots",16,0,0,0,477,"Java",11,0,11
1931310,"pentaho","pentaho-commons-gwt-modules",49,5,7,12,636,"Java",741,227,968
1933029,"RedTurtle","redturtle.alternative_orderui",11,0,0,0,478,"Python",31,0,31
1937047,"RasoTeam","platform",10,0,0,0,477,"Ruby",483,0,483
1937717,"4teamwork","simplelayout.portlet.dropzone",14,0,0,0,496,"Python",25,2,27
1938026,"okfn","ckanext-iati",14,13,3,16,842,"Python",582,9,591
1938308,"pbs","cmsplugin-feed",50,16,1,17,477,"Python",51,5,56
1939061,"xwiki-contrib","xwiki-clams-core",20,0,0,0,785,"Java",287,0,287
1939073,"obspy","examples",19,0,0,0,542,"Python",5,1,6
1939286,"vokalinteractive","android_packages_apps_Settings",16,0,0,0,477,"Java",10,0,10
1939670,"RedTurtle","collective.vaporisation",11,0,0,0,477,"Python",75,1,76
1940042,"phoenix-scitent","scidea-hsfc-theme",15,0,0,0,714,"Ruby",16,0,16
1940148,"collective","slc.publications",320,0,0,0,507,"Python",381,0,381
1940211,"Parsely","pminifier",12,0,0,0,532,"Python",46,1,47
1940494,"collective","Products.PFGSelectionStringField",320,0,0,0,584,"Python",29,0,29
1940820,"triposo","automator",14,0,0,0,800,"Java",102,0,102
1940845,"plexinc-plugins","deredactie.be.bundle",15,2,0,2,1116,"Python",17,0,17
1941070,"plexinc-plugins","Sporza.bundle",15,0,0,0,1110,"Python",13,0,13
1941947,"rs-services","cookbook_examples",24,0,0,0,477,"Ruby",2,0,2
1943472,"play-project","play-commons",10,0,0,0,476,"Java",156,0,156
1943928,"CoreMedia","docbook-idea-plugin",58,0,0,0,841,"Java",3,0,3
1944012,"lizardsystem","lizard-worker",16,0,0,0,507,"Python",17,0,17
1944293,"lizardsystem","lizard-html2document",16,0,0,0,505,"Python",6,0,6
1944397,"simvisage","etsproxy",11,0,0,0,706,"Python",20,0,20
1944491,"lizardsystem","lizard-reportgenerator",16,0,0,0,771,"Python",56,0,56
1944512,"nens","cassandralib",18,0,0,0,491,"Python",47,0,47
1944625,"mulesoft","box-connector",87,12,0,12,735,"Java",149,1,150
1944801,"vokalinteractive","android_frameworks_base",15,0,0,0,477,"Java",53,0,53
1945118,"akvo","akvo-flow-data-config",13,0,0,0,476,"Python",21,0,21
1945456,"jenkinsci","jquery-plugin",305,0,0,0,1179,"Java",26,0,26
1945508,"projectblacklight","projectblacklight.github.com",12,1,0,1,1234,"Python",103,0,103
1945545,"clubcapra","WebInterface",12,0,0,0,497,"Python",5,0,5
1946092,"Samfundet","SamfundetDomain",17,0,0,0,497,"Ruby",27,0,27
1946117,"Samfundet","SamfundetAuth",17,2,0,2,491,"Ruby",23,0,23
1946145,"bengler","vanilla",13,0,0,0,714,"Ruby",45,1,46
1946784,"Cue","pyiso8601",11,0,0,0,570,"Python",1,0,1
1946978,"opscode-cookbooks","glance",26,1,0,1,617,"Python",2,1,3
1947008,"opscode-cookbooks","horizon",26,1,0,1,617,"Ruby",4,1,5
1947336,"m3dev","curly",17,0,0,0,500,"Java",43,2,45
1947801,"atp42","StanleyJunior",13,0,0,0,715,"Java",71,0,71
1949337,"ddsc","ddsc-core",12,0,0,0,475,"Python",207,0,207
1949393,"ddsc","ddsc-api",12,2,0,2,518,"Python",139,0,139
1949450,"statsbiblioteket","youseebitrepositoryingester",13,0,0,0,665,"Java",73,0,73
1949772,"Zojax","zojax.content.shortcut",15,2,0,2,968,"Python",22,0,22
1951640,"inovex","jMOM",12,0,0,0,475,"Java",15,0,15
1951648,"mmoMinecraftDev","mmoInfoOxygen",12,0,0,0,785,"Java",4,0,4
1951911,"SCS-hackers-group","Concordia-Shuttle-Bus-App",14,0,0,0,475,"Java",137,24,161
1952019,"CONNECT-Solution","PerformanceTestTools",19,0,0,0,475,"Java",3,0,3
1955134,"safarijv","oration",25,0,0,0,476,"Python",26,0,26
1966375,"clearpath-networks","apiomatic",11,0,0,0,477,"Java",36,0,36
1967265,"CodeMontageHQ","codemontage",14,19,55,74,421,"Ruby",131,157,288
1971373,"SonarCommunity","sonar-l10n-ja",28,0,0,0,519,"Java",32,0,32
1971488,"mash-ltd","contest-board",14,0,0,0,474,"Ruby",4,0,4
1977536,"zooniverse","WebChallenge2012",14,0,0,0,474,"Ruby",296,0,296
1979152,"jenkinsci","slave-installer-module",307,4,0,4,482,"Java",20,0,20
1979176,"jenkinsci","windows-slave-installer-module",307,0,0,0,482,"Java",20,0,20
1979261,"jenkinsci","upstart-slave-installer-module",307,0,0,0,474,"Java",14,0,14
1983682,"collective","my315ok.products",320,0,0,0,476,"Python",21,0,21
1984919,"jahad-ce-sharif","query-analyzer",10,0,0,0,479,"Python",7,0,7
1987058,"EverythingMe","OverScrollView",10,0,0,0,476,"Java",4,0,4
1987265,"E2OpenPlugins","e2openplugin-CacheFlush",22,0,0,0,502,"Python",9,0,9
1989295,"collective","collective.usermanual",320,15,1,16,474,"Python",75,1,76
1989677,"pentaho","pentaho-platform",49,183,163,346,636,"Java",2501,1278,3779
1990566,"codecentric","mongodb-buch",56,0,0,0,484,"Java",27,0,27
1992802,"unknown-horizons","gci",10,0,0,0,473,"Python",20,0,20
2001477,"collective","bda.plone.ajax",320,5,0,5,1147,"Python",45,0,45
2153570,"tswr","ekbpy-contact-book",13,0,0,0,756,"Python",0,0,0
2178983,"cmilfont","konverents",10,0,0,0,635,"Ruby",0,0,0
2264276,"rcbops-cookbooks","nova-network",16,24,24,48,447,"Ruby",210,127,337
2291113,"pentaho","pentaho-reporting",49,31,30,61,422,"Java",939,330,1269
2294498,"lisa-lab","pylearn2",12,117,133,250,1200,"Python",751,494,1245
2297846,"locomote","gusteau",14,0,0,0,434,"Ruby",167,21,188
2311382,"nullDevelopments","NULLwars",13,0,0,0,411,"Java",31,2,33
2328482,"VincentDubois","Web1",10,0,0,0,406,"Java",40,28,68
2343721,"govdelivery","tms_client",16,1,0,1,498,"Ruby",83,0,83
2355773,"heroku","vault-test-tools",15,8,1,9,453,"Ruby",87,6,93
2367064,"asciidoctor","asciidoctor",38,101,22,123,643,"Ruby",588,400,988
2369446,"DirectEmployers","MyJobs",14,402,62,464,829,"Python",3024,518,3542
2373956,"ovasgus","Intercambio-II",15,0,0,0,404,"Java",381,0,381
2377334,"forcedotcom","phoenix",35,84,15,99,413,"Java",1083,271,1354
2466155,"cubesystems","releaf",11,20,1,21,423,"Ruby",1219,4,1223
2470997,"laytraining","gittraining-sample",31,0,0,0,396,"Java",26,1,27
2488944,"Netflix","RxJava",14,181,156,337,422,"Java",822,607,1429
2499569,"sricola","socode",15,0,3,3,508,"Python",347,284,631
